,Value
200582,800
200583,800
200584,800
200585,800
200586,800
200587,800
200588,1000
200589,1000
200590,1000
200591,1000
200592,1000
200593,1000
200594,2000
200595,2000
200596,2000
200597,2000
200598,2000
200599,2000
200600,2000
200601,3000
200602,2000
200603,2000
200605,200
200606,200
200607,200
200608,200
200609,200
200610,200
200611,400
200612,400
200613,400
200614,400
200615,400
200616,400
200617,600
200618,600
200619,600
200620,600
200621,600
200622,600
200623,800
200624,800
200625,800
200626,800
200627,800
200628,800
200629,1000
200630,1000
200631,1000
200632,1000
200633,1000
200634,1000
200635,400
200636,400
200637,400
200638,400
200639,400
200640,400
200641,800
200642,800
200643,800
200644,800
200645,800
200646,800
200647,2000
200648,1000
200649,1000
200650,1000
200651,1000
200652,3000
200653,2000
200654,2000
200655,2000
200656,2000
200657,2000
200658,2000
200659,2000
200660,2000
200661,2000
200662,2000
200663,2000
200665,200
200666,200
200667,200
200668,200
200669,200
200670,200
200671,400
200672,400
200673,400
200674,400
200675,400
200676,400
200677,600
200678,600
200679,600
200680,600
200681,600
200682,600
200683,800
200684,800
200685,800
200686,800
200687,800
200688,800
200689,2000
200690,1000
200691,1000
200692,1000
200693,1000
200694,1000
200695,400
200696,400
200697,400
200698,400
200699,400
200700,400
200701,800
200702,800
200703,800
200704,800
200705,800
200706,800
200707,1000
200708,1000
200709,1000
200710,1000
200711,1000
200712,1000
200713,2000
200714,2000
200715,2000
200716,2000
200717,2000
200718,2000
200719,2000
200720,2000
200721,2000
200722,2000
200723,2000
200724,2000
200726,200
200727,200
200728,200
200729,200
200730,200
200731,200
200732,400
200733,400
200734,400
200735,400
200736,400
200737,400
200738,600
200739,600
200740,600
200741,600
200742,600
200743,600
200744,800
200745,800
200746,800
200747,800
200748,800
200749,1000
200750,1000
200751,1000
200752,1000
200753,1000
200754,1000
200755,1000
200756,400
200757,400
200758,400
200759,400
200760,400
200761,400
200762,800
200763,800
200764,800
200765,800
200766,800
200767,1000
200768,1000
200769,1000
200770,1000
200771,1000
200772,2000
200773,2000
200774,2000
200775,3000
200776,2000
200777,2000
200778,2000
200779,7000
200780,2000
200781,2000
200783,100
200784,100
200785,100
200786,100
200787,100
200788,100
200789,200
200790,200
200791,200
200792,200
200793,200
200794,200
200795,300
200796,300
200797,300
200798,300
200799,300
200800,300
200801,400
200802,400
200803,400
200804,400
200805,400
200806,400
200807,500
200808,500
200809,500
200810,500
200811,500
200812,500
200813,200
200814,200
200815,200
200816,200
200817,200
200818,200
200819,400
200820,400
200821,400
200822,400
200823,400
200824,400
200825,1000
200826,600
200827,600
200828,600
200829,600
200830,600
200831,800
200832,800
200833,800
200834,800
200835,800
200836,800
200837,1000
200838,1000
200839,2000
200840,1000
200841,1000
200842,1000
200844,200
200845,200
200846,200
200847,200
200848,200
200849,200
200850,400
200851,400
200852,400
200853,400
200854,400
200855,400
200856,600
200857,600
200858,600
200859,600
200860,600
200861,600
200862,800
200863,800
200864,800
200865,800
200866,800
200867,1000
200868,1000
200869,1000
200870,1000
200871,1000
200872,1000
200873,1000
200874,400
200875,400
200876,400
200877,400
200878,400
200879,400
200880,800
200881,800
200882,800
200883,800
200884,800
200885,800
200886,1000
200887,1000
200888,1000
200889,1000
200890,1000
200891,1000
200892,2000
200893,2000
200894,2000
200895,2000
200896,2000
200897,4000
200898,2000
200899,4000
200900,2000
200901,2000
200902,2000
200903,2000
200905,100
200906,100
200907,100
200908,100
200909,100
200910,100
200911,200
200912,200
200913,200
200914,200
200915,200
200916,200
200917,300
200918,300
200919,300
200920,300
200921,300
200922,300
200923,400
200924,400
200925,400
200926,400
200927,400
200928,400
200929,500
200930,500
200931,500
200932,1000
200933,500
200934,500
200935,200
200936,200
200937,200
200938,200
200939,200
200940,200
200941,400
200942,400
200943,400
200944,400
200945,400
200946,400
200947,600
200948,600
200949,600
200950,600
200951,600
200952,600
200953,800
200954,800
200955,800
200956,800
200957,800
200958,500
200959,2000
200960,1000
200961,1000
200962,1000
200963,1000
200964,1000
200966,200
200967,200
200968,200
200969,200
200970,200
200971,200
200972,400
200973,400
200974,400
200975,400
200976,400
200977,400
200978,600
200979,600
200980,600
200981,1000
200982,600
200983,600
200984,800
200985,800
200986,800
200987,800
200988,800
200989,1000
200990,1000
200991,1000
200992,1000
200993,1000
200994,400
200995,400
200996,400
200997,400
200998,400
200999,400
201000,800
201001,800
201002,800
201003,800
201004,800
201005,800
201006,1000
201007,1000
201008,1000
201009,1000
201010,1000
201011,1000
201012,2000
201013,2000
201014,2000
201015,4000
201016,2000
201017,2000
201018,400
201019,2000
201020,2000
201021,2000
201022,2000
201024,100
201025,100
201026,100
201027,100
201028,100
201029,100
201030,200
201031,200
201032,200
201033,200
201034,200
201035,200
201036,300
201037,300
201038,300
201039,300
201040,300
201041,300
201042,400
201043,400
201044,2000
201045,400
201046,400
201047,500
201048,500
201049,500
201050,500
201051,500
201052,200
201053,200
201054,200
201055,200
201056,200
201057,200
201058,400
201059,400
201060,400
201061,400
201062,400
201063,400
201064,600
201065,600
201066,1000
201067,600
201068,600
201069,600
201070,2000
201071,800
201072,800
201073,800
201074,800
201075,800
201076,1000
201077,1000
201078,1000
201079,1000
201080,1000
201081,1000
201083,200
201084,200
201085,200
201086,200
201087,200
201088,200
201089,400
201090,400
201091,400
201092,400
201093,400
201094,600
201095,600
201096,600
201097,600
201098,600
201099,600
201100,800
201101,800
201102,800
201103,800
201104,800
201105,800
201106,1000
201107,1000
201108,1000
201109,4000
201110,1000
201111,1000
201112,400
201113,400
201114,400
201115,400
201116,400
201117,800
201118,800
201119,800
201120,800
201121,800
201122,1000
201123,1000
201124,1000
201125,1000
201126,1000
201127,1000
201128,5000
201129,2000
201130,2000
201131,2000
201132,10000
201133,2000
201134,2000
201135,2000
201136,2000
201137,2000
201138,2000
201139,2000
201141,100
201142,100
201143,100
201144,100
201145,100
201146,100
201147,200
201148,200
201149,200
201150,200
201151,200
201152,200
201153,300
201154,300
201155,300
201156,300
201157,300
201158,300
201159,400
201160,400
201161,400
201162,400
201163,400
201164,400
201165,500
201166,500
201167,500
201168,500
201169,500
201170,500
201171,200
201172,200
201173,200
201174,200
201175,200
201176,200
201177,400
201178,400
201179,400
201180,400
201181,400
201182,400
201183,600
201184,600
201185,600
201186,600
201187,600
201188,600
201189,800
201190,800
201191,800
201192,800
201193,1000
201194,800
201195,1000
201196,1000
201197,1000
201198,1000
201199,1000
201200,1000
201202,200
201203,200
201204,200
201205,200
201206,200
201207,200
201208,400
201209,400
201210,400
201211,400
201212,400
201213,400
201214,600
201215,600
201216,600
201217,600
201218,600
201219,600
201220,800
201221,800
201222,800
201223,800
201224,800
201225,800
201226,1000
201227,1000
201228,1000
201229,1000
201230,1000
201231,1000
201232,400
201233,400
201234,400
201235,400
201236,400
201237,400
201238,800
201239,800
201240,800
201241,800
201242,800
201243,800
201244,1000
201245,1000
201246,1000
201247,1000
201248,1000
201249,1000
201250,2000
201251,3000
201252,2000
201253,2000
201254,2000
201255,2000
201256,2000
201257,2000
201258,2000
201259,2000
201260,2000
201261,2000
201263,100
201264,100
201265,100
201266,100
201267,100
201268,100
201269,200
201270,200
201271,200
201272,200
201273,200
201274,200
201275,300
201276,300
201277,300
201278,300
201279,300
201280,300
201281,400
201282,400
201283,500
201284,400
201285,400
201286,400
201287,500
201288,500
201289,500
201290,500
201291,500
201292,500
201293,200
201294,200
201295,200
201296,200
201297,200
201298,200
201299,400
201300,400
201301,400
201302,400
201303,400
201304,400
201305,600
201306,600
201307,600
201308,600
201309,600
201310,600
201311,800
201312,800
201313,800
201314,600
201315,800
201316,800
201317,1000
201318,1000
201319,600
201320,1000
201321,1000
201322,1000
201324,100
201325,100
201326,100
201327,100
201328,100
201329,100
201330,200
201331,200
201332,200
201333,200
201334,200
201335,200
201336,300
201337,300
201338,300
201339,300
201340,300
201341,300
201342,400
201343,400
201344,400
201345,400
201346,400
201347,500
201348,500
201349,500
201350,500
201351,500
201352,500
201353,500
201354,200
201355,200
201356,200
201357,200
201358,200
201359,200
201360,400
201361,400
201362,400
201363,400
201364,400
201365,400
201366,800
201367,600
201368,600
201369,600
201370,600
201371,600
201372,800
201373,2000
201374,800
201375,800
201376,800
201377,1000
201378,1000
201379,1000
201380,1000
201382,100
201383,100
201384,100
201385,100
201386,100
201387,100
201388,200
201389,200
201390,200
201391,200
201392,200
201393,200
201394,300
201395,300
201396,300
201397,300
201398,300
201399,300
201400,400
201401,500
201402,400
201403,400
201404,400
201405,400
201406,500
201407,500
201408,500
201409,500
201410,500
201411,500
201412,200
201413,200
201414,200
201415,200
201416,200
201417,200
201418,400
201419,400
201420,400
201421,400
201422,400
201423,400
201424,600
201425,600
201426,600
201427,600
201428,600
201429,800
201430,800
201431,800
201432,800
201433,800
201434,500
201435,1000
201436,1000
201437,1000
201438,1000
201440,200
201441,200
201442,200
201443,200
201444,200
201445,200
201446,400
201447,400
201448,400
201449,400
201450,400
201451,400
201452,600
201453,600
201454,600
201455,600
201456,600
201457,600
201458,800
201459,800
201460,800
201461,800
201462,800
201463,800
201464,2000
201465,1000
201466,1000
201467,1000
201468,1000
201469,1000
201470,400
201471,400
201472,400
201473,400
201474,400
201475,400
201476,800
201477,800
201478,800
201479,800
201480,800
201481,800
201482,1000
201483,1000
201484,1000
201485,1000
201486,1000
201487,1000
201488,2000
201489,1000
201490,1000
201491,2000
201492,2000
201493,2000
201494,2000
201495,2000
201496,2000
201497,2000
201498,2000
201499,2000
201501,200
201502,200
201503,200
201504,200
201505,200
201506,200
201507,400
201508,400
201509,400
201510,400
201511,400
201512,600
201513,600
201514,600
201515,600
201516,600
201517,600
201518,800
201519,800
201520,800
201521,800
201522,800
201523,800
201524,1000
201525,1000
201526,1000
201527,2000
201528,1000
201529,1000
201530,400
201531,400
201532,400
201533,400
201534,400
201535,400
201536,800
201537,800
201538,800
201539,800
201540,800
201541,800
201542,1000
201543,1000
201544,1000
201545,3000
201546,1000
201547,1000
201548,2000
201549,2000
201550,2000
201551,2000
201552,2000
201553,2000
201554,2000
201555,2000
201556,2000
201557,2000
201559,200
201560,200
201561,200
201562,200
201563,200
201564,200
201565,400
201566,400
201567,400
201568,400
201569,400
201570,400
201571,600
201572,600
201573,600
201574,600
201575,600
201576,600
201577,800
201578,800
201579,2000
201580,800
201581,800
201582,800
201583,1000
201584,1000
201585,1000
201586,1000
201587,1000
201588,1000
201589,400
201590,400
201591,400
201592,400
201593,400
201594,400
201595,800
201596,800
201597,800
201598,800
201599,800
201600,800
201601,1000
201602,1000
201603,1000
201604,1000
201605,1000
201606,1000
201607,2000
201608,2000
201609,3000
201610,2000
201611,2000
201612,5000
201613,2000
201614,2000
201615,2000
201616,2000
201617,2000
201618,2000
201620,100
201621,100
201622,100
201623,100
201624,100
201625,100
201626,200
201627,200
201628,200
201629,200
201630,200
201631,200
201632,300
201633,2000
201634,300
201635,300
201636,300
201637,300
201638,400
201639,400
201640,400
201641,400
201642,400
201643,400
201644,500
201645,500
201646,500
201647,500
201648,500
201649,500
201650,200
201651,200
201652,200
201653,200
201654,200
201655,200
201656,400
201657,400
201658,400
201659,400
201660,400
201661,400
201662,600
201663,600
201664,600
201665,600
201666,600
201667,600
201668,800
201669,800
201670,2000
201671,800
201672,800
201673,1000
201674,1000
201675,1000
201676,1000
201677,1000
201678,1000
201679,1000
201681,200
201682,200
201683,200
201684,200
201685,200
201686,200
201687,400
201688,400
201689,400
201690,400
201691,400
201692,400
201693,1000
201694,600
201695,600
201696,600
201697,600
201698,600
201699,800
201700,800
201701,800
201702,800
201703,800
201704,800
201705,1000
201706,1000
201707,1000
201708,1000
201709,1000
201710,1000
201711,400
201712,400
201713,400
201714,400
201715,400
201716,400
201717,800
201718,800
201719,2000
201720,800
201721,800
201722,800
201723,1000
201724,1000
201725,1000
201726,1000
201727,1000
201728,1000
201729,2000
201730,2000
201731,2000
201732,2000
201733,2000
201734,2000
201735,2000
201736,2000
201737,2000
201738,2000
201739,2000
201740,2000
201742,100
201743,100
201744,100
201745,100
201746,100
201747,100
201748,300
201749,200
201750,200
201751,200
201752,200
201753,200
201754,300
201755,300
201756,300
201757,300
201758,300
201759,300
201760,400
201761,400
201762,400
201763,400
201764,400
201765,400
201766,500
201767,500
201768,500
201769,500
201770,500
201771,500
201772,200
201773,200
201774,200
201775,200
201776,200
201777,200
201778,400
201779,400
201780,400
201781,400
201782,400
201783,400
201784,1000
201785,600
201786,600
201787,600
201788,600
201789,600
201790,800
201791,800
201792,800
201793,1000
201794,800
201795,800
201796,1000
201797,1000
201798,1000
201799,1000
201800,1000
201801,1000
201803,200
201804,200
201805,200
201806,200
201807,200
201808,200
201809,400
201810,400
201811,400
201812,400
201813,400
201814,400
201815,600
201816,600
201817,600
201818,600
201819,600
201820,600
201821,800
201822,800
201823,800
201824,800
201825,800
201826,800
201827,1000
201828,1000
201829,1000
201830,1000
201831,1000
201832,1000
201833,400
201834,400
201835,400
201836,400
201837,400
201838,400
201839,5000
201840,800
201841,800
201842,800
201843,800
201844,800
201845,1000
201846,1000
201847,3000
201848,1000
201849,1000
201850,1000
201851,2000
201852,2000
201853,2000
201854,2000
201855,2000
201856,2000
201857,2000
201858,2000
201859,2000
201860,2000
201861,2000
201862,2000
201864,100
201865,100
201866,100
201867,100
201868,100
201869,100
201870,200
201871,200
201872,200
201873,200
201874,200
201875,200
201876,300
201877,300
201878,300
201879,300
201880,300
201881,300
201882,400
201883,400
201884,400
201885,400
201886,400
201887,400
201888,500
201889,500
201890,500
201891,500
201892,500
201893,500
201894,200
201895,200
201896,200
201897,200
201898,200
201899,200
201900,400
201901,400
201902,400
201903,400
201904,400
201905,400
201906,600
201907,600
201908,1000
201909,600
201910,600
201911,2000
201912,800
201913,800
201914,800
201915,800
201916,800
201917,1000
201918,1000
201919,1000
201920,1000
201921,1000
201922,1000
201924,200
201925,200
201926,200
201927,200
201928,200
201929,200
201930,400
201931,400
201932,400
201933,400
201934,400
201935,400
201936,600
201937,600
201938,600
201939,600
201940,600
201941,600
201942,800
201943,2000
201944,800
201945,800
201946,800
201947,800
201948,1000
201949,1000
201950,1000
201951,1000
201952,1000
201953,1000
201954,400
201955,400
201956,400
201957,400
201958,400
201959,400
201960,800
201961,800
201962,800
201963,800
201964,800
201965,800
201966,1000
201967,1000
201968,1000
201969,1000
201970,1000
201971,1000
201972,4000
201973,2000
201974,2000
201975,2000
201976,2000
201977,2000
201978,2000
201979,2000
201980,2000
201981,2000
201982,2000
201983,2000
201985,200
201986,200
201987,200
201988,200
201989,200
201990,200
201991,400
201992,400
201993,400
201994,400
201995,400
201996,400
201997,600
201998,600
201999,600
202000,600
202001,600
202002,600
202003,800
202004,800
202005,800
202006,800
202007,800
202008,800
202009,2000
202010,1000
202011,1000
202012,1000
202013,1000
202014,1000
202015,400
202016,400
202017,400
202018,400
202019,400
202020,400
202021,800
202022,800
202023,800
202024,800
202025,800
202026,800
202027,1000
202028,1000
202029,1000
202030,1000
202031,1000
202032,1000
202033,500
202034,2000
202035,2000
202036,2000
202037,2000
202038,2000
202039,2000
202040,2000
202041,2000
202042,2000
202043,2000
202044,2000
202046,200
202047,200
202048,200
202049,200
202050,200
202051,200
202052,400
202053,400
202054,400
202055,400
202056,400
202057,400
202058,600
202059,600
202060,600
202061,600
202062,600
202063,600
202064,800
202065,800
202066,2000
202067,800
202068,800
202069,800
202070,1000
202071,1000
202072,1000
202073,1000
202074,1000
202075,1000
202076,400
202077,400
202078,400
202079,400
202080,400
202081,400
202082,3000
202083,800
202084,800
202085,800
202086,800
202087,800
202088,1000
202089,1000
202090,1000
202091,1000
202092,1000
202093,1000
202094,2000
202095,2000
202096,2000
202097,2000
202098,2000
202099,2000
202100,2000
202101,2000
202102,2000
202103,2000
202104,2000
202105,3000
202107,200
202108,200
202109,200
202110,200
202111,200
202112,200
202113,400
202114,400
202115,400
202116,400
202117,400
202118,400
202119,600
202120,600
202121,600
202122,600
202123,600
202124,600
202125,800
202126,800
202127,800
202128,800
202129,800
202130,800
202131,1000
202132,1000
202133,1000
202134,2000
202135,1000
202136,1000
202137,400
202138,400
202139,400
202140,400
202141,400
202142,400
202143,800
202144,800
202145,800
202146,800
202147,800
202148,800
202149,1000
202150,1000
202151,1000
202152,1000
202153,1000
202154,1000
202155,4000
202156,2000
202157,4000
202158,2000
202159,2000
202160,2000
202161,2000
202162,2000
202163,2000
202164,2000
202165,2000
202166,2000
202168,200
202169,200
202170,200
202171,200
202172,200
202173,200
202174,400
202175,400
202176,400
202177,400
202178,400
202179,400
202180,600
202181,600
202182,600
202183,600
202184,600
202185,600
202186,800
202187,800
202188,800
202189,800
202190,500
202191,800
202192,1000
202193,1000
202194,1000
202195,1000
202196,1000
202197,1000
202198,400
202199,400
202200,400
202201,400
202202,400
202203,400
202204,800
202205,800
202206,800
202207,800
202208,800
202209,800
202210,1000
202211,2000
202212,1000
202213,1000
202214,1000
202215,1000
202216,2000
202217,2000
202218,2000
202219,2000
202220,2000
202221,2000
202222,5000
202223,2000
202224,2000
202225,2000
202226,2000
202227,2000
202229,200
202230,200
202231,200
202232,200
202233,200
202234,200
202235,400
202236,400
202237,400
202238,400
202239,400
202240,400
202241,600
202242,600
202243,600
202244,600
202245,600
202246,600
202247,800
202248,800
202249,800
202250,800
202251,2000
202252,800
202253,1000
202254,1000
202255,1000
202256,1000
202257,1000
202258,400
202259,400
202260,400
202261,400
202262,400
202263,400
202264,800
202265,800
202266,800
202267,800
202268,800
202269,800
202270,1000
202271,1000
202272,2000
202273,1000
202274,1000
202275,1000
202276,2000
202277,2000
202278,2000
202279,2000
202280,2000
202281,2000
202282,2000
202283,2000
202284,2000
202285,2000
202287,200
202288,200
202289,200
202290,200
202291,200
202292,200
202293,400
202294,400
202295,400
202296,400
202297,400
202298,400
202299,4000
202300,600
202301,600
202302,600
202303,600
202304,600
202305,800
202306,800
202307,800
202308,800
202309,800
202310,800
202311,1000
202312,1000
202313,1000
202314,1000
202315,1000
202316,1000
202317,400
202318,400
202319,400
202320,400
202321,400
202322,400
202323,800
202324,800
202325,800
202326,800
202327,800
202328,800
202329,1000
202330,7000
202331,5000
202332,1000
202333,1000
202334,1000
202335,2000
202336,2000
202337,2000
202338,2000
202339,2000
202340,2000
202341,2000
202342,2000
202343,2000
202344,2000
202345,2000
202346,2000
202348,200
202349,200
202350,200
202351,200
202352,200
202353,200
202354,400
202355,400
202356,400
202357,400
202358,400
202359,400
202360,600
202361,600
202362,600
202363,600
202364,600
202365,600
202366,800
202367,800
202368,800
202369,800
202370,800
202371,800
202372,2000
202373,1000
202374,1000
202375,1000
202376,1000
202377,1000
202378,400
202379,400
202380,400
202381,400
202382,400
202383,400
202384,800
202385,800
202386,800
202387,800
202388,800
202389,800
202390,1000
202391,1000
202392,1000
202393,1000
202394,1000
202395,1000
202396,2000
202397,2000
202398,2000
202399,1000
202400,2000
202401,2000
202402,2000
202403,2000
202404,2000
202405,2000
202406,600
202407,2000
202409,100
202410,100
202411,100
202412,100
202413,100
202414,100
202415,200
202416,200
202417,200
202418,200
202419,200
202420,200
202421,300
202422,300
202423,300
202424,300
202425,300
202426,300
202427,400
202428,400
202429,400
202430,400
202431,400
202432,400
202433,500
202434,500
202435,500
202436,500
202437,500
202438,500
202439,200
202440,200
202441,200
202442,200
202443,200
202444,200
202445,400
202446,400
202447,400
202448,400
202449,400
202450,400
202451,1000
202452,600
202453,600
202454,600
202455,600
202456,600
202457,800
202458,800
202459,800
202460,300
202461,800
202462,1000
202463,1000
202464,1000
202465,1000
202466,1000
202468,200
202469,200
202470,200
202471,200
202472,200
202473,200
202474,400
202475,400
202476,400
202477,400
202478,400
202479,400
202480,2000
202481,600
202482,600
202483,600
202484,600
202485,600
202486,800
202487,800
202488,800
202489,800
202490,800
202491,800
202492,1000
202493,1000
202494,1000
202495,1000
202496,1000
202497,1000
202498,400
202499,400
202500,400
202501,400
202502,400
202503,400
202504,800
202505,800
202506,800
202507,800
202508,800
202509,800
202510,1000
202511,1000
202512,1000
202513,1000
202514,1000
202515,1000
202516,2000
202517,2000
202518,2000
202519,2000
202520,2000
202521,2000
202522,2000
202523,2000
202524,2000
202525,3000
202527,200
202528,200
202529,200
202530,200
202531,200
202532,200
202533,400
202534,400
202535,400
202536,400
202537,400
202538,400
202539,600
202540,600
202541,600
202542,600
202543,600
202544,600
202545,800
202546,800
202547,800
202548,800
202549,800
202550,800
202551,1000
202552,1000
202553,1000
202554,1000
202555,1000
202556,1000
202557,400
202558,400
202559,400
202560,400
202561,400
202562,400
202563,800
202564,800
202565,800
202566,800
202567,800
202568,2000
202569,1000
202570,1000
202571,1000
202572,1000
202573,2000
202574,2000
202575,2000
202576,2000
202577,2000
202578,2000
202579,2000
202580,2000
202581,2000
202582,2000
202583,1000
202585,200
202586,200
202587,200
202588,200
202589,200
202590,200
202591,400
202592,400
202593,400
202594,400
202595,400
202596,400
202597,600
202598,600
202599,600
202600,600
202601,600
202602,600
202603,800
202604,800
202605,800
202606,800
202607,800
202608,800
202609,1000
202610,1000
202611,1000
202612,1000
202613,1000
202614,1000
202615,400
202616,400
202617,400
202618,400
202619,400
202620,400
202621,800
202622,800
202623,800
202624,800
202625,800
202626,800
202627,1000
202628,1000
202629,1000
202630,1000
202631,1000
202632,1000
202633,2000
202634,2000
202635,3000
202636,1000
202637,2000
202638,2000
202639,2000
202640,2000
202641,2000
202642,2000
202643,2000
202644,2000
202646,200
202647,200
202648,200
202649,200
202650,200
202651,200
202652,400
202653,400
202654,400
202655,400
202656,400
202657,400
202658,2000
202659,600
202660,600
202661,600
202662,600
202663,600
202664,800
202665,800
202666,800
202667,800
202668,800
202669,800
202670,1000
202671,1000
202672,1000
202673,1000
202674,1000
202675,1000
202676,400
202677,400
202678,400
202679,400
202680,400
202681,400
202682,800
202683,800
202684,800
202685,800
202686,800
202687,800
202688,1000
202689,1000
202690,1000
202691,1000
202692,1000
202693,1000
202694,1000
202695,2000
202696,2000
202697,2000
202698,2000
202699,2000
202700,2000
202701,2000
202702,2000
202703,2000
202704,2000
202705,2000
202707,200
202708,200
202709,200
202710,200
202711,200
202712,200
202713,400
202714,400
202715,400
202716,400
202717,400
202718,400
202719,600
202720,600
202721,600
202722,600
202723,600
202724,600
202725,800
202726,800
202727,800
202728,800
202729,800
202730,800
202731,1000
202732,1000
202733,1000
202734,1000
202735,2000
202736,1000
202737,400
202738,400
202739,400
202740,400
202741,400
202742,400
202743,800
202744,800
202745,800
202746,800
202747,800
202748,800
202749,1000
202750,1000
202751,1000
202752,1000
202753,1000
202754,1000
202755,2000
202756,2000
202757,1000
202758,2000
202759,2000
202760,2000
202761,1000
202762,2000
202763,2000
202764,2000
202765,2000
202766,2000
202768,200
202769,200
202770,200
202771,200
202772,200
202773,200
202774,400
202775,400
202776,400
202777,400
202778,400
202779,400
202780,600
202781,600
202782,600
202783,600
202784,600
202785,600
202786,800
202787,800
202788,800
202789,800
202790,800
202791,2000
202792,1000
202793,1000
202794,1000
202795,1000
202796,1000
202797,1000
202798,400
202799,400
202800,400
202801,400
202802,400
202803,400
202804,800
202805,800
202806,800
202807,800
202808,800
202809,800
202810,1000
202811,1000
202812,1000
202813,1000
202814,1000
202815,1000
202816,2000
202817,1000
202818,2000
202819,2000
202820,2000
202821,2000
202822,2000
202823,2000
202824,2000
202825,2000
202826,2000
202827,2000
202829,200
202830,200
202831,200
202832,200
202833,200
202834,200
202835,400
202836,400
202837,400
202838,400
202839,400
202840,400
202841,600
202842,600
202843,600
202844,1000
202845,600
202846,600
202847,800
202848,800
202849,800
202850,800
202851,800
202852,800
202853,1000
202854,1000
202855,1000
202856,1000
202857,1000
202858,1000
202859,400
202860,400
202861,400
202862,400
202863,400
202864,400
202865,800
202866,800
202867,800
202868,800
202869,800
202870,800
202871,1000
202872,1000
202873,1000
202874,1000
202875,1000
202876,1000
202877,2000
202878,1000
202879,2000
202880,2000
202881,2000
202882,2000
202883,2000
202884,2000
202885,2000
202886,2000
202887,2000
202888,2000
202890,200
202891,200
202892,200
202893,200
202894,200
202895,200
202896,400
202897,400
202898,400
202899,400
202900,400
202901,400
202902,600
202903,600
202904,600
202905,600
202906,1000
202907,600
202908,800
202909,800
202910,800
202911,800
202912,800
202913,800
202914,1000
202915,1000
202916,1000
202917,1000
202918,1000
202919,1000
202920,400
202921,400
202922,400
202923,400
202924,400
202925,400
202926,800
202927,800
202928,800
202929,800
202930,800
202931,800
202932,5000
202933,1000
202934,1000
202935,1000
202936,1000
202937,10000
202938,2000
202939,2000
202940,2000
202941,2000
202942,2000
202943,2000
202944,2000
202945,2000
202946,2000
202947,2000
202948,2000
202949,2000
202951,200
202952,200
202953,200
202954,200
202955,200
202956,200
202957,400
202958,400
202959,400
202960,400
202961,400
202962,400
202963,600
202964,600
202965,600
202966,600
202967,600
202968,600
202969,800
202970,800
202971,800
202972,800
202973,3000
202974,800
202975,1000
202976,1000
202977,1000
202978,1000
202979,1000
202980,1000
202981,400
202982,400
202983,400
202984,400
202985,400
202986,400
202987,800
202988,800
202989,800
202990,800
202991,800
202992,800
202993,1000
202994,1000
202995,1000
202996,1000
202997,1000
202998,1000
202999,1000
203000,2000
203001,2000
203002,2000
203003,3000
203004,2000
203005,2000
203006,2000
203007,2000
203008,2000
203009,2000
203010,2000
203012,200
203013,200
203014,200
203015,200
203016,200
203017,200
203018,400
203019,400
203020,400
203021,400
203022,400
203023,400
203024,600
203025,600
203026,600
203027,600
203028,600
203029,600
203030,800
203031,800
203032,2000
203033,800
203034,800
203035,800
203036,1000
203037,1000
203038,1000
203039,1000
203040,1000
203041,1000
203042,400
203043,400
203044,400
203045,400
203046,400
203047,400
203048,800
203049,800
203050,800
203051,800
203052,800
203053,800
203054,1000
203055,1000
203056,1000
203057,1000
203058,1000
203059,4000
203060,2000
203061,2000
203062,2000
203063,2000
203064,2000
203065,2000
203066,2000
203067,2000
203068,2000
203070,200
203071,200
203072,200
203073,200
203074,200
203075,200
203076,400
203077,400
203078,400
203079,400
203080,400
203081,400
203082,600
203083,600
203084,600
203085,600
203086,600
203087,600
203088,800
203089,800
203090,800
203091,800
203092,800
203093,800
203094,1000
203095,1000
203096,1000
203097,1000
203098,1000
203099,1000
203100,400
203101,400
203102,400
203103,400
203104,400
203105,400
203106,800
203107,800
203108,800
203109,800
203110,800
203111,800
203112,1000
203113,1000
203114,2000
203115,1000
203116,1000
203117,1000
203118,2000
203119,2000
203120,2000
203121,1000
203122,2000
203123,2000
203124,2000
203125,2000
203126,2000
203127,2000
203128,2000
203129,2000
203131,200
203132,200
203133,200
203134,200
203135,200
203136,200
203137,400
203138,400
203139,400
203140,400
203141,400
203142,400
203143,600
203144,600
203145,4000
203146,600
203147,600
203148,600
203149,800
203150,800
203151,800
203152,800
203153,800
203154,800
203155,1000
203156,1000
203157,1000
203158,1000
203159,1000
203160,1000
203161,400
203162,400
203163,400
203164,400
203165,400
203166,400
203167,800
203168,800
203169,800
203170,800
203171,800
203172,800
203173,1000
203174,1000
203175,1000
203176,1000
203177,1000
203178,1000
203179,2000
203180,2000
203181,3000
203182,2000
203183,2000
203184,2000
203185,2000
203186,2000
203187,2000
203188,2000
203189,2000
203190,2000
203192,200
203193,200
203194,200
203195,200
203196,200
203197,200
203198,400
203199,400
203200,400
203201,400
203202,400
203203,400
203204,600
203205,1000
203206,600
203207,600
203208,600
203209,600
203210,800
203211,800
203212,800
203213,800
203214,800
203215,800
203216,1000
203217,1000
203218,1000
203219,1000
203220,1000
203221,1000
203222,400
203223,400
203224,400
203225,400
203226,400
203227,400
203228,800
203229,800
203230,2000
203231,800
203232,800
203233,800
203234,1000
203235,1000
203236,1000
203237,1000
203238,1000
203239,1000
203240,2000
203241,2000
203242,2000
203243,2000
203244,2000
203245,2000
203246,2000
203247,2000
203248,2000
