,Value
139149,200
139150,2000
139151,1000
139152,200
139153,400
139154,400
139155,200
139156,400
139157,800
139158,400
139159,1000
139160,200
139161,2000
139162,500
139163,2000
139164,1000
139165,800
139166,200
139167,400
139168,800
139169,400
139170,100
139171,1000
139172,300
139173,100
139174,200
139175,100
139176,200
139177,2000
139178,1000
139179,1000
139180,600
139181,300
139182,200
139183,2000
139184,600
139185,800
139186,600
139187,600
139188,200
139189,500
139190,800
139191,400
139192,1000
139193,1000
139194,2000
139195,600
139196,1000
139197,200
139198,400
139199,400
139200,1000
139201,800
139202,1000
139203,1000
139204,200
139205,1000
139206,2000
139207,1000
139208,2000
139209,800
139210,1000
139211,800
139212,400
139213,600
139214,400
139215,400
139216,400
139217,100
139218,800
139219,100
139220,400
139221,400
139222,1000
139223,2000
139224,400
139225,400
139226,400
139227,200
139228,400
139229,400
139230,500
139231,600
139232,200
139233,1000
139234,200
139235,2000
139236,400
139237,400
139238,600
139239,400
139240,300
139241,800
139242,200
139243,200
139244,2000
139245,1000
139246,600
139247,1000
139248,1000
139249,200
139250,800
139251,400
139252,900
139253,300
139254,600
139255,400
139256,200
139257,200
139258,200
139259,400
139260,600
139261,2000
139262,200
139263,800
139264,400
139265,400
139266,400
139267,600
139268,200
139269,200
139270,300
139271,1000
139272,200
139273,600
139274,2000
139275,600
139276,1000
139277,600
139278,800
139279,600
139280,800
139281,400
139282,1000
139283,800
139284,500
139285,800
139286,3000
139287,1000
139288,100
139289,2000
139290,400
139291,500
139292,2000
139293,2000
139294,600
139295,800
139296,800
139297,400
139298,300
139299,400
139300,400
139301,600
139302,3000
139303,300
139304,800
139305,200
139306,1000
139307,200
139308,600
139309,1000
139310,400
139311,1000
139312,400
139313,200
139314,2000
139315,400
139316,1000
139317,2000
139318,500
139319,200
139320,200
139321,200
139322,2000
139323,400
139324,200
139325,100
139326,400
139327,200
139328,2000
139329,500
139330,2000
139331,400
139332,800
139333,1000
139334,400
139335,500
139336,800
139337,400
139338,400
139339,800
139340,1000
139341,400
139342,2000
139343,200
139344,400
139345,1000
139346,800
139347,300
139348,200
139349,400
139350,400
139351,400
139352,400
139353,800
139354,1000
139355,400
139356,500
139357,800
139358,200
139359,800
139360,800
139361,2000
139362,200
139363,800
139364,600
139365,800
139366,300
139367,800
139368,100
139369,800
139370,300
139371,2000
139372,400
139373,600
139374,300
139375,400
139376,100
139377,400
139378,1000
139379,1000
139380,1000
139381,600
139382,2000
139383,800
139384,1000
139385,200
139386,400
139387,400
139388,600
139389,2000
139390,400
139391,500
139392,800
139393,400
139394,1000
139395,2000
139396,600
139397,400
139398,600
139399,400
139400,1000
139401,2000
139402,400
139403,400
139404,800
139405,600
139406,100
139407,500
139408,200
139409,1000
139410,2000
139411,200
139412,800
139413,1000
139414,500
139415,100
139416,1000
139417,400
139418,500
139419,2000
139420,400
139421,600
139422,800
139423,2000
139424,200
139425,400
139426,200
139427,400
139428,2000
139429,3000
139430,300
139431,400
139432,6000
139433,800
139434,2000
139435,1000
139436,400
139437,100
139438,400
139439,400
139440,400
139441,800
139442,800
139443,400
139444,500
139445,800
139446,600
139447,300
139448,400
139449,100
139450,500
139451,100
139452,400
139453,1000
139454,400
139455,3000
139456,200
139457,800
139458,400
139459,300
139460,200
139461,2000
139462,200
139463,400
139464,1000
139465,600
139466,1000
139467,200
139468,800
139469,1000
139470,500
139471,600
139472,2000
139473,1000
139474,100
139475,1000
139476,200
139477,400
139478,400
139479,100
139480,200
139481,2000
139482,3000
139483,400
139484,600
139485,400
139486,400
139487,1000
139488,600
139489,2000
139490,1000
139491,500
139492,400
139493,1000
139494,100
139495,2000
139496,1000
139497,500
139498,800
139499,500
139500,1000
139501,800
139502,2000
139503,400
139504,200
139505,2000
139506,200
139507,800
139508,200
139509,300
139510,100
139511,1000
139512,800
139513,200
139514,800
139515,1000
139516,2000
139517,2000
139518,100
139519,800
139520,800
139521,1000
139522,800
139523,600
139524,200
139525,100
139526,600
139527,400
139528,2000
139529,1000
139530,200
139531,100
139532,200
139533,600
139534,1000
139535,2000
139536,1000
139537,200
139538,300
139539,500
139540,2000
139541,800
139542,2000
139543,300
139544,400
139545,500
139546,1000
139547,600
139548,100
139549,400
139550,1000
139551,1000
139552,400
139553,300
139554,400
139555,800
139556,2000
139557,1000
139558,1000
139559,400
139560,1000
139561,800
139562,800
139563,400
139564,1000
139565,800
139566,200
139567,400
139568,400
139569,1000
139570,400
139571,600
139572,300
139573,300
139574,800
139575,200
139576,600
139577,2000
139578,1000
139579,800
139580,200
139581,400
139582,600
139583,1000
139584,400
139585,2000
139586,400
139587,800
139588,600
139589,1000
139590,400
139591,1000
139592,400
139593,2000
139594,400
139595,400
139596,1000
139597,800
139598,800
139599,400
139600,1000
139601,100
139602,2000
139603,400
139604,400
139605,200
139606,1000
139607,800
139608,800
139609,1000
139610,500
139611,400
139612,600
139613,600
139614,800
139615,200
139616,300
139617,800
139618,200
139619,3000
139620,100
139621,200
139622,400
139623,200
139624,2000
139625,200
139626,300
139627,400
139628,200
139629,1000
139630,500
139631,1000
139632,600
139633,1000
139634,600
139635,300
139636,2000
139637,1000
139638,8000
139639,400
139640,400
139641,600
139642,200
139643,400
139644,2000
139645,1000
139646,1000
139647,200
139648,2000
139649,1000
139650,1000
139651,600
139652,800
139653,1000
139654,2000
139655,2000
139656,400
139657,2000
139658,200
139659,400
139660,800
139661,100
139662,400
139663,200
139664,400
139665,400
139666,1000
139667,200
139668,1000
139669,1000
139670,1000
139671,600
139672,800
139673,400
139674,600
139675,1000
139676,600
139677,800
139678,400
139679,1000
139680,100
139681,200
139682,1000
139683,200
139684,600
139685,100
139686,200
139687,200
139688,2000
139689,300
139690,1000
139691,5000
139692,400
139693,400
139694,1000
139695,600
139696,500
139697,500
139698,400
139699,400
139700,400
139701,200
139702,200
139703,1000
139704,800
139705,600
139706,400
139707,400
139708,2000
139709,400
139710,2000
139711,200
139712,1000
139713,400
139714,800
139715,2000
139716,500
139717,500
139718,1000
139719,2000
139720,800
139721,400
139722,400
139723,600
139724,2000
139725,400
139726,200
139727,2000
139728,400
139729,100
139730,1000
139731,200
139732,2000
139733,500
139734,600
139735,1000
139736,400
139737,600
139738,500
139739,300
139740,600
139741,1000
139742,800
139743,400
139744,2000
139745,800
139746,200
139747,400
139748,500
139749,400
139750,400
139751,200
139752,1000
139753,100
139754,600
139755,500
139756,1000
139757,400
139758,300
139759,800
139760,2000
139761,300
139762,400
139763,200
139764,800
139765,2000
139766,1000
139767,800
139768,400
139769,2000
139770,200
139771,600
139772,400
139773,500
139774,400
139775,100
139776,200
139777,200
139778,1000
139779,1000
139780,2000
139781,2000
139782,1000
139783,200
139784,400
139785,2000
139786,1000
139787,600
139788,1000
139789,2000
139790,2000
139791,300
139792,800
139793,200
139794,500
139795,2000
139796,200
139797,400
139798,100
139799,200
139800,200
139801,900
139802,400
139803,2000
139804,400
139805,800
139806,100
139807,200
139808,300
139809,500
139810,800
139811,200
139812,1000
139813,200
139814,600
139815,1000
139816,2000
139817,600
139818,1000
139819,200
139820,200
139821,100
139822,800
139823,400
139824,1000
139825,1000
139826,600
139827,800
139828,400
139829,500
139830,600
139831,2000
139832,800
139833,1000
139834,600
139835,2000
139836,400
139837,100
139838,200
139839,400
139840,600
139841,400
139842,800
139843,800
139844,200
139845,200
139846,200
139847,400
139848,200
139849,2000
139850,2000
139851,500
139852,400
139853,200
139854,1000
139855,600
139856,800
139857,800
139858,1000
139859,1000
139860,200
139861,200
139862,100
139863,2000
139864,800
139865,1000
139866,600
139867,100
139868,400
139869,400
139870,800
139871,2000
139872,100
139873,400
139874,400
139875,400
139876,200
139877,400
139878,2000
139879,2000
139880,400
139881,800
139882,1000
139883,100
139884,1000
139885,600
139886,500
139887,1000
139888,800
139889,2000
139890,800
139891,300
139892,400
139893,1000
139894,800
139895,600
139896,600
139897,200
139898,100
139899,700
139900,600
139901,1000
139902,300
139903,2000
139904,500
139905,100
139906,300
139907,800
139908,500
139909,1000
139910,800
139911,300
139912,800
139913,400
139914,800
139915,2000
139916,200
139917,1000
139918,1000
139919,1000
139920,200
139921,1000
139922,100
139923,200
139924,200
139925,1000
139926,400
139927,800
139928,600
139929,200
139930,400
139931,300
139932,800
139933,200
139934,300
139935,400
139936,200
139937,400
139938,400
139939,2000
139940,2000
139941,1000
139942,800
139943,200
139944,400
139945,400
139946,400
139947,800
139948,200
139949,2000
139950,800
139951,200
139952,1000
139953,200
139954,800
139955,400
139956,800
139957,200
139958,100
139959,800
139960,200
139961,1000
139962,2000
139963,600
139964,2000
139965,600
139966,100
139967,800
139968,2000
139969,1000
139970,1000
139971,2000
139972,400
139973,200
139974,2000
139975,2000
139976,2000
139977,400
139978,800
139979,200
139980,400
139981,200
139982,400
139983,100
139984,100
139985,100
139986,1000
139987,800
139988,1000
139989,400
139990,800
139991,400
139992,1000
139993,400
139994,400
139995,200
139996,2000
139997,200
139998,400
139999,600
140000,600
140001,2000
140002,1000
140003,400
140004,500
140005,600
140006,1000
140007,400
140008,400
140009,300
140010,800
140011,300
140012,400
140013,400
140014,200
140015,400
140016,800
140017,200
140018,100
140019,800
140020,200
140021,800
140022,800
140023,100
140024,1000
140025,400
140026,400
140027,800
140028,500
140029,300
140030,400
140031,1000
140032,200
140033,2000
140034,1000
140035,800
140036,200
140037,1000
140038,400
140039,2000
140040,1000
140041,1000
140042,300
140043,2000
140044,200
140045,200
140046,200
140047,800
140048,2000
140049,200
140050,500
140051,800
140052,800
140053,200
140054,800
140055,100
140056,400
140057,200
140058,800
140059,200
140060,2000
140061,500
140062,400
140063,1000
140064,1000
140065,800
140066,1000
140067,200
140068,600
140069,400
140070,100
140071,1000
140072,400
140073,400
140074,200
140075,600
140076,800
140077,1000
140078,200
140079,300
140080,200
140081,400
140082,200
140083,100
140084,1000
140085,600
140086,100
140087,200
140088,400
140089,1000
140090,400
140091,400
140092,800
140093,400
140094,200
140095,600
140096,1000
140097,800
140098,800
140099,200
140100,400
140101,400
140102,800
140103,1000
140104,1000
140105,2000
140106,200
140107,1000
140108,500
140109,300
140110,3000
140111,200
140112,1000
140113,300
140114,300
140115,400
140116,2000
140117,800
140118,500
140119,2000
140120,400
140121,100
140122,800
140123,2000
140124,800
140125,2000
140126,800
140127,2000
140128,400
140129,400
140130,1000
140131,800
140132,400
140133,1000
140134,400
140135,600
140136,400
140137,800
140138,2000
140139,400
140140,500
140141,800
140142,200
140143,2000
140144,1000
140145,1000
140146,200
140147,200
140148,200
140149,1000
140150,200
140151,100
140152,400
140153,1000
140154,800
140155,600
140156,200
140157,800
140158,1000
140159,300
140160,300
140161,1000
140162,200
140163,600
140164,300
140165,200
140166,400
140167,800
140168,400
140169,300
140170,600
140171,1000
140172,600
140173,800
140174,1000
140175,200
140176,400
140177,200
140178,800
140179,100
140180,2000
140181,100
140182,200
140183,400
140184,2000
140185,400
140186,500
140187,1000
140188,1000
140189,1000
140190,800
140191,300
140192,400
140193,200
140194,2000
140195,100
140196,400
140197,400
140198,300
140199,1000
140200,200
140201,600
140202,400
140203,600
140204,400
140205,400
140206,1000
140207,1000
140208,1000
140209,800
140210,1000
140211,300
140212,800
140213,400
140214,800
140215,600
140216,600
140217,2000
140218,2000
140219,400
140220,1000
140221,1000
140222,1000
140223,200
140224,1000
140225,400
140226,800
140227,1000
140228,800
140229,1000
140230,600
140231,200
140232,200
140233,600
140234,800
140235,2000
140236,600
140237,600
140238,2000
140239,600
140240,1000
140241,300
140242,600
140243,800
140244,2000
140245,2000
140246,500
140247,2000
140248,200
140249,400
140250,100
140251,800
140252,1000
140253,600
140254,400
140255,600
140256,1000
140257,1000
140258,100
140259,400
140260,1000
140261,400
140262,200
140263,1000
140264,2000
140265,6000
140266,600
140267,2000
140268,1000
140269,800
140270,400
140271,400
140272,100
140273,2000
140274,1000
140275,1000
140276,2000
140277,600
140278,800
140279,200
140280,100
140281,600
140282,1000
140283,100
140284,400
140285,200
140286,1000
140287,800
140288,400
140289,1000
140290,600
140291,400
140292,400
140293,800
140294,1000
140295,2000
140296,600
140297,2000
140298,400
140299,200
140300,400
140301,400
140302,800
140303,500
140304,800
140305,1000
140306,100
140307,800
140308,200
140309,100
140310,400
140311,2000
140312,600
140313,500
140314,400
140315,100
140316,1000
140317,600
140318,800
140319,200
140320,200
140321,2000
140322,1000
140323,400
140324,400
140325,2000
140326,500
140327,500
140328,1000
140329,400
140330,900
140331,800
140332,200
140333,400
140334,1000
140335,400
140336,600
140337,100
140338,1000
140339,800
140340,200
140341,2000
140342,400
140343,200
140344,2000
140345,800
140346,800
140347,300
140348,400
140349,1000
140350,800
140351,500
140352,500
140353,1000
140354,400
140355,1000
140356,800
140357,400
140358,400
140359,2000
140360,600
140361,800
140362,1000
140363,400
140364,600
140365,100
140366,1000
140367,800
140368,1000
140369,300
140370,200
140371,100
140372,400
140373,800
140374,500
140375,500
140376,800
140377,600
140378,100
140379,1000
140380,2000
140381,800
140382,400
140383,400
140384,400
140385,800
140386,500
140387,1000
140388,400
140389,800
140390,300
140391,600
140392,200
140393,2000
140394,1000
140395,500
140396,300
140397,400
140398,800
140399,1000
140400,400
140401,1000
140402,800
140403,800
140404,400
140405,1000
140406,1000
140407,2000
140408,200
140409,800
140410,500
140411,600
140412,400
140413,500
140414,200
140415,500
140416,600
140417,800
140418,600
140419,2000
140420,200
140421,800
140422,800
140423,1000
140424,1000
140425,300
140426,800
140427,600
140428,2000
140429,400
140430,400
140431,2000
140432,2000
140433,200
140434,200
140435,400
140436,400
140437,800
140438,600
140439,2000
140440,300
140441,1000
140442,100
140443,200
140444,300
140445,400
140446,800
140447,800
140448,800
140449,2000
140450,200
140451,800
140452,400
140453,300
140454,800
140455,600
140456,400
140457,200
140458,2000
140459,2000
140460,1000
140461,800
140462,200
140463,400
140464,800
140465,1000
140466,2000
140467,400
140468,2000
140469,800
140470,100
140471,500
140472,1000
140473,600
140474,800
140475,600
140476,400
140477,200
140478,800
140479,400
140480,800
140481,400
140482,400
140483,2000
140484,400
140485,2000
140486,200
140487,400
140488,1000
140489,200
140490,400
140491,200
140492,1000
140493,400
140494,1000
140495,800
140496,800
140497,1000
140498,2000
140499,200
140500,500
140501,600
140502,800
140503,800
140504,2000
140505,400
140506,400
140507,600
140508,200
140509,500
140510,600
140511,600
140512,2000
140513,300
140514,200
140515,1000
140516,2000
140517,600
140518,400
140519,100
140520,800
140521,1000
140522,800
140523,600
140524,800
140525,800
140526,800
140527,1000
140528,1000
140529,1000
140530,2000
140531,600
140532,800
140533,200
140534,500
140535,800
140536,1000
140537,800
140538,400
140539,800
140540,600
140541,300
140542,1000
140543,800
140544,1000
140545,1000
140546,100
140547,100
140548,400
140549,400
140550,200
140551,100
140552,100
140553,400
140554,600
140555,800
140556,200
140557,100
140558,500
140559,200
140560,2000
140561,2000
140562,600
140563,800
140564,800
140565,400
140566,2000
140567,400
140568,2000
140569,200
140570,600
140571,300
140572,100
140573,2000
140574,1000
140575,2000
140576,200
140577,500
140578,800
140579,2000
140580,400
140581,100
140582,500
140583,2000
140584,200
140585,800
140586,800
140587,2000
140588,600
140589,800
140590,400
140591,1000
140592,1000
140593,600
140594,200
140595,200
140596,1000
140597,800
140598,400
140599,2000
140600,500
140601,800
140602,400
140603,2000
140604,600
140605,200
140606,300
140607,400
140608,400
140609,800
140610,800
140611,2000
140612,200
140613,400
140614,400
140615,1000
140616,100
140617,100
140618,800
140619,2000
140620,1000
140621,200
140622,200
140623,2000
140624,600
140625,600
140626,400
140627,1000
140628,200
140629,800
140630,2000
140631,400
140632,800
140633,200
140634,400
140635,3000
140636,200
140637,500
140638,800
140639,800
140640,600
140641,1000
140642,800
140643,200
140644,1000
140645,600
140646,200
140647,1000
140648,2000
140649,400
140650,800
140651,200
140652,400
140653,200
140654,400
140655,400
140656,800
140657,800
140658,2000
140659,800
140660,1000
140661,800
140662,1000
140663,300
140664,400
140665,600
140666,600
140667,800
140668,100
140669,800
140670,2000
140671,800
140672,800
140673,400
140674,1000
140675,700
140676,2000
140677,500
140678,200
140679,200
140680,800
140681,400
140682,200
140683,800
140684,2000
140685,400
140686,800
140687,2000
140688,400
140689,800
140690,1000
140691,400
140692,2000
140693,800
140694,800
140695,200
140696,300
140697,1000
140698,2000
140699,400
140700,600
140701,1000
140702,1000
140703,300
140704,1000
140705,400
140706,1000
140707,200
140708,600
140709,400
140710,800
140711,500
140712,400
140713,400
140714,200
140715,2000
140716,2000
140717,600
140718,200
140719,400
140720,400
140721,400
140722,800
140723,300
140724,2000
140725,600
140726,600
140727,2000
140728,400
140729,400
140730,1000
140731,600
140732,1000
140733,500
140734,1000
140735,1000
140736,2000
140737,800
140738,1000
140739,200
140740,800
140741,200
140742,800
140743,300
140744,400
140745,1000
140746,1000
140747,800
140748,100
140749,300
140750,600
140751,400
140752,600
140753,1000
140754,1000
140755,600
140756,400
140757,2000
140758,1000
140759,500
140760,2000
140761,2000
140762,800
140763,200
140764,400
140765,100
140766,2000
140767,400
140768,600
140769,600
140770,400
140771,1000
140772,500
140773,600
140774,2000
140775,1000
140776,400
140777,800
140778,800
140779,800
140780,800
140781,2000
140782,1000
140783,800
140784,400
140785,200
140786,500
140787,1000
140788,1000
140789,1000
140790,600
140791,200
140792,3000
140793,300
140794,400
140795,800
140796,800
140797,2000
140798,500
140799,1000
140800,2000
140801,100
140802,2000
140803,1000
140804,300
140805,2000
140806,800
140807,600
140808,800
140809,300
140810,100
140811,200
140812,3000
140813,800
140814,500
140815,4000
140816,3000
140817,400
140818,1000
140819,2000
140820,2000
140821,100
140822,400
140823,2000
140824,100
140825,1000
140826,1000
140827,200
140828,600
140829,1000
140830,800
140831,1000
140832,300
140833,200
140834,100
140835,200
140836,1000
140837,600
140838,800
140839,1000
140840,400
140841,400
140842,600
140843,1000
140844,500
140845,800
140846,200
140847,400
140848,400
140849,100
140850,400
140851,1000
140852,2000
140853,200
140854,600
140855,500
140856,1000
140857,1000
140858,1000
140859,2000
140860,400
140861,200
140862,1000
140863,200
140864,400
140865,100
140866,400
140867,1000
140868,800
140869,100
140870,400
140871,1000
140872,800
140873,500
140874,800
140875,1000
140876,800
140877,2000
140878,2000
140879,1000
140880,400
140881,200
140882,1000
140883,400
140884,5000
140885,400
140886,1000
140887,600
140888,100
140889,600
140890,800
140891,800
140892,300
140893,2000
140894,200
140895,500
140896,200
140897,1000
140898,600
140899,200
140900,200
140901,5000
140902,1000
140903,500
140904,100
140905,400
140906,2000
140907,800
140908,3000
140909,600
140910,3000
140911,1000
140912,300
140913,400
140914,400
140915,1000
140916,400
140917,800
140918,2000
140919,2000
140920,800
140921,200
140922,800
140923,1000
140924,400
140925,1000
140926,600
140927,400
140928,2000
140929,600
140930,2000
140931,500
140932,800
140933,1000
140934,1000
140935,800
140936,600
140937,2000
140938,400
140939,600
140940,300
140941,1000
140942,600
140943,2000
140944,200
140945,200
140946,200
140947,100
140948,500
140949,2000
140950,1000
140951,800
140952,2000
140953,2000
140954,800
140955,500
140956,300
140957,200
140958,1000
140959,600
140960,200
140961,200
140962,600
140963,1000
140964,200
140965,1000
140966,2000
140967,1000
140968,800
140969,500
140970,200
140971,2000
140972,400
140973,200
140974,600
140975,400
140976,800
140977,800
140978,1000
140979,400
140980,200
140981,600
140982,200
140983,800
140984,800
140985,200
140986,600
140987,400
140988,600
140989,800
140990,600
140991,400
140992,1000
140993,400
140994,2000
140995,1000
140996,800
140997,500
140998,100
140999,1000
141000,800
141001,2000
141002,200
141003,1000
141004,1000
141005,1000
141006,600
141007,600
141008,400
141009,400
141010,1000
141011,400
141012,600
141013,400
141014,2000
141015,500
141016,1000
141017,800
141018,400
141019,800
141020,600
141021,200
141022,200
141023,400
141024,800
141025,2000
141026,400
141027,1000
141028,1000
141029,300
141030,2000
141031,2000
141032,400
141033,400
141034,2000
141035,400
141036,500
141037,800
141038,300
141039,800
141040,400
141041,200
141042,2000
141043,600
141044,200
141045,1000
141046,600
141047,100
141048,600
141049,5000
141050,1000
141051,1000
141052,800
141053,200
141054,800
141055,200
141056,100
141057,400
141058,600
141059,1000
141060,800
141061,2000
141062,800
141063,400
141064,2000
141065,1000
141066,800
141067,600
141068,800
141069,200
141070,1000
141071,500
141072,200
141073,800
141074,1000
141075,200
141076,400
141077,1000
141078,100
141079,400
141080,1000
141081,2000
141082,400
141083,400
141084,200
141085,200
141086,200
141087,1000
141088,100
141089,200
141090,400
141091,400
141092,800
141093,400
141094,3000
141095,2000
141096,100
141097,400
141098,1000
141099,1000
141100,200
141101,800
141102,800
141103,1000
141104,200
141105,500
141106,1000
141107,2000
141108,400
141109,200
141110,800
141111,400
141112,800
141113,1000
141114,200
141115,200
141116,600
141117,400
141118,800
141119,2000
141120,800
141121,100
141122,300
141123,2000
141124,100
141125,400
141126,100
141127,800
141128,1000
141129,1000
141130,2000
141131,600
141132,200
141133,800
141134,400
141135,800
141136,800
141137,200
141138,400
141139,200
141140,1000
141141,800
141142,200
141143,1000
141144,400
141145,200
141146,500
141147,300
141148,800
141149,400
141150,800
141151,300
141152,800
141153,1000
141154,2000
141155,600
141156,800
141157,2000
141158,800
141159,100
141160,2000
141161,200
141162,600
141163,500
141164,800
141165,100
141166,600
141167,1000
141168,100
141169,300
141170,400
141171,400
141172,600
141173,800
141174,1000
141175,400
141176,600
141177,600
141178,200
141179,2000
141180,400
141181,400
141182,800
141183,1000
141184,1000
141185,2000
141186,800
141187,800
141188,400
141189,400
141190,600
141191,200
141192,2000
141193,400
141194,400
141195,400
141196,1000
141197,400
141198,2000
141199,400
141200,200
141201,1000
141202,400
141203,400
141204,800
141205,200
141206,1000
141207,800
141208,200
141209,800
141210,1000
141211,200
141212,800
141213,800
141214,200
141215,800
141216,800
141217,400
141218,400
141219,200
141220,400
141221,800
141222,400
141223,200
141224,800
141225,600
141226,2000
141227,600
141228,800
141229,400
141230,400
141231,400
141232,400
141233,1000
141234,1000
141235,200
141236,1000
141237,1000
141238,1000
141239,2000
141240,2000
141241,800
141242,400
141243,200
141244,600
141245,2000
141246,2000
141247,1000
141248,200
141249,2000
141250,2000
141251,100
141252,200
141253,200
141254,2000
141255,400
141256,400
141257,800
141258,200
141259,800
141260,200
141261,1000
141262,2000
141263,800
141264,200
141265,400
141266,400
141267,2000
141268,200
141269,800
141270,2000
141271,200
141272,400
141273,400
141274,400
141275,400
141276,800
141277,1000
141278,1000
141279,800
141280,1000
141281,200
141282,400
141283,600
141284,200
141285,400
141286,1000
141287,300
141288,800
141289,300
141290,1000
141291,400
141292,400
141293,400
141294,1000
141295,2000
141296,1000
141297,1000
141298,300
141299,400
141300,600
141301,1000
141302,400
141303,800
141304,300
141305,800
141306,2000
141307,1000
141308,1000
141309,400
141310,400
141311,300
141312,400
141313,400
141314,1000
141315,800
141316,1000
141317,300
141318,600
141319,1000
141320,1000
141321,800
141322,600
141323,2000
141324,200
141325,400
141326,200
141327,800
141328,1000
141329,300
141330,1000
141331,300
141332,800
141333,200
141334,200
141335,1000
141336,600
141337,400
141338,800
141339,600
141340,2000
141341,400
141342,1000
141343,300
141344,200
141345,800
141346,200
141347,400
141348,600
141349,100
141350,800
141351,800
141352,400
141353,200
141354,400
141355,200
141356,400
141357,400
141358,300
141359,1000
141360,600
141361,800
141362,400
141363,100
141364,800
141365,1000
141366,200
141367,1000
141368,400
141369,400
141370,800
141371,200
141372,2000
141373,500
141374,2000
141375,600
141376,400
141377,800
141378,200
141379,800
141380,1000
141381,800
141382,200
141383,1000
141384,800
141385,500
141386,400
141387,800
141388,600
141389,400
141390,1000
141391,200
141392,400
141393,400
141394,400
141395,200
141396,1000
141397,200
141398,600
141399,500
141400,1000
141401,2000
141402,200
141403,800
141404,800
141405,200
141406,600
141407,400
141408,2000
141409,2000
141410,600
141411,400
141412,500
141413,400
141414,800
141415,600
141416,1000
141417,2000
141418,1000
141419,400
141420,1000
141421,600
141422,600
141423,200
141424,500
141425,300
141426,400
141427,100
141428,200
141429,800
141430,2000
141431,400
141432,400
141433,2000
141434,1000
141435,1000
141436,600
141437,600
141438,200
141439,2000
141440,400
141441,2000
141442,2000
141443,1000
141444,800
141445,4000
141446,2000
141447,400
141448,1000
141449,500
141450,1000
141451,100
141452,800
141453,500
141454,800
141455,200
141456,300
141457,3000
141458,1000
141459,400
141460,1000
141461,800
141462,400
141463,400
141464,2000
141465,300
141466,200
141467,800
141468,1000
141469,2000
141470,2000
141471,200
141472,1000
141473,800
141474,600
141475,100
141476,400
141477,600
141478,1000
141479,400
141480,1000
141481,400
141482,1000
141483,600
141484,800
141485,600
141486,200
141487,200
141488,1000
141489,800
141490,200
141491,800
141492,200
141493,1000
141494,200
141495,400
141496,800
141497,1000
141498,300
141499,800
141500,400
141501,1000
141502,1000
141503,100
141504,800
141505,200
141506,1000
141507,100
141508,600
141509,200
141510,200
141511,500
141512,200
141513,1000
141514,600
141515,300
141516,100
141517,800
141518,500
141519,400
141520,300
141521,1000
141522,1000
141523,400
141524,1000
141525,200
141526,200
141527,100
141528,800
141529,800
141530,400
141531,2000
141532,200
141533,800
141534,1000
141535,600
141536,1000
141537,500
141538,2000
141539,400
141540,800
141541,1000
141542,600
141543,400
141544,500
141545,200
141546,2000
141547,100
141548,800
141549,1000
141550,2000
141551,400
141552,1000
141553,1000
141554,800
141555,600
141556,200
141557,400
141558,400
141559,400
141560,1000
141561,400
141562,100
141563,400
141564,400
141565,800
141566,700
141567,600
141568,200
141569,400
141570,800
141571,600
141572,500
141573,800
141574,100
141575,600
141576,2000
141577,1000
141578,1000
141579,600
141580,800
141581,600
141582,600
141583,2000
141584,200
141585,500
141586,800
141587,2000
141588,2000
141589,400
141590,800
141591,600
141592,1000
141593,200
141594,800
141595,600
141596,300
141597,2000
141598,400
141599,1000
141600,400
141601,600
141602,1000
141603,1000
141604,800
141605,2000
141606,200
141607,100
141608,2000
141609,200
141610,400
141611,500
141612,400
141613,400
141614,2000
141615,200
141616,300
141617,200
141618,3000
141619,500
141620,100
141621,100
141622,300
141623,500
141624,400
141625,2000
141626,800
141627,500
141628,200
141629,1000
141630,1000
141631,400
141632,400
141633,300
141634,200
141635,800
141636,100
141637,800
141638,100
141639,600
141640,800
141641,1000
141642,2000
141643,2000
141644,1000
141645,400
141646,100
141647,200
141648,800
141649,800
141650,1000
141651,200
141652,100
141653,2000
141654,1000
141655,2000
141656,800
141657,400
141658,400
141659,200
141660,400
141661,1000
141662,600
141663,1000
141664,600
141665,600
141666,600
141667,400
141668,400
141669,800
141670,2000
141671,800
141672,200
141673,400
141674,300
141675,500
141676,600
141677,400
141678,2000
141679,100
141680,400
141681,800
141682,400
141683,500
141684,1000
141685,800
141686,200
141687,600
141688,1000
141689,400
141690,2000
141691,1000
141692,1000
141693,400
141694,2000
141695,500
141696,1000
141697,400
141698,1000
141699,800
141700,2000
141701,400
141702,200
141703,200
141704,800
141705,600
141706,2000
141707,1000
141708,1000
141709,1000
141710,400
141711,200
141712,1000
141713,1000
141714,800
141715,600
141716,3000
141717,400
141718,1000
141719,800
141720,1000
141721,500
141722,300
141723,600
141724,3000
141725,800
141726,400
141727,800
141728,800
141729,500
141730,800
141731,800
141732,2000
141733,2000
141734,600
141735,3000
141736,200
141737,600
141738,800
141739,800
141740,300
141741,400
141742,200
141743,2000
141744,300
141745,400
141746,400
141747,800
141748,1000
141749,200
141750,400
141751,100
141752,600
141753,800
141754,2000
141755,200
141756,800
141757,600
141758,800
141759,800
141760,400
141761,1000
141762,200
141763,200
141764,400
141765,500
141766,800
141767,200
141768,400
141769,400
141770,100
141771,600
141772,800
141773,600
141774,1000
141775,2000
141776,800
141777,400
141778,200
141779,200
141780,800
141781,1000
141782,1000
141783,400
141784,600
141785,500
141786,400
141787,400
141788,2000
141789,800
141790,100
141791,1000
141792,800
141793,200
141794,200
